user_id,item_id,score
bastianlouis,f7RCPUXAP8w,1
bastianlouis,FhZRdS1x3ds,9
bastianlouis,Fi6xY1YCTgM,3
bastianlouis,fJXkzoWRF4g,2
bastianlouis,fkOUps7QSco,3
bastianlouis,FOi05zDO4yw,9
bastianlouis,fvvA_GToc0M,9
bastianlouis,fw_1ULoxLCY,1
bastianlouis,FX6Lte_CGC4,9
bastianlouis,G5E6-HhMR3s,3
bastianlouis,Ga-p11MVYzs,2
bastianlouis,GhaOMQzgIkA,9
bastianlouis,G_H-BoEfwjo,2
bastianlouis,GhjcWXdVrqo,3
bastianlouis,GJ0HNMoeTtU,9
bastianlouis,GT4LhyKFN5U,7
bastianlouis,gtXHv95pwyE,2
bastianlouis,gUXRzkYFupE,1
bastianlouis,GVJRZqI6h2k,9
bastianlouis,H4CiOng3N68,9
bastianlouis,h7EAfUeSBSQ,9
bastianlouis,hA7jon2w-1o,2
bastianlouis,HB2J0MMmEKA,1
bastianlouis,hjHrafW_P_s,1
bastianlouis,HnEX-2_p3mQ,2
bastianlouis,hNMRSUFuHPg,9
bastianlouis,HpcTJW4ur54,3
bastianlouis,HPNiuz6Iteg,1
bastianlouis,hPxz2vNMQ3I,2
bastianlouis,HsQ2QYafI0w,2
bastianlouis,hsXPSiUm_MY,9
bastianlouis,HU0w4A0D9G4,8
bastianlouis,Hvq2DW6r2OM,9
bastianlouis,i3ku5nx4tMU,9
bastianlouis,I9hJ_Rux9y0,2
bastianlouis,iBH5CvtJVtc,4
bastianlouis,ieJLYB5_6XY,9
bastianlouis,iGbP3t7X6wg,10
bastianlouis,IHwsJPtcQQc,1
bastianlouis,ipZ1TxU9ydo,9
bastianlouis,IRe4DBiN-n4,1
bastianlouis,iRht8oTgQw8,9
bastianlouis,iSNsgj1OCLA,3
bastianlouis,ITwnUaUEYu0,1
bastianlouis,IUQo0S1YFOI,9
bastianlouis,Iv0N5HSz6FA,8
bastianlouis,IVqXKP91L4E,9
bastianlouis,iW0LiIMYqrU,8
bastianlouis,iWeu2dxHRDg,9
bastianlouis,-I_xQJYoUtk,8
bastianlouis,j3fvoM5Er2k,9
bastianlouis,j3IF73FC5qw,9
bastianlouis,j_6K9jkyjJI,7
bastianlouis,j7ZjusrXSK8,9
bastianlouis,Jc1v2iuWg3Y,9
bastianlouis,JcFRbecX6bk,9
bastianlouis,jeuKQ794o3k,9
bastianlouis,jg2sIsEYbVY,1
bastianlouis,jg3gG1X8L08,5
bastianlouis,jN7mSXMruEo,9
bastianlouis,j_OpYno9iEY,9
bastianlouis,jPhJbKBuNnA,9
bastianlouis,jsOZhKxGC5w,7
bastianlouis,jtKIQfDyTuA,6
bastianlouis,JwxIxNPWTdE,9
bastianlouis,JXtxdWgYVEQ,2
bastianlouis,K1-ZiYt16bU,9
bastianlouis,k2lF4TNQVJM,9
bastianlouis,K2LWBEqnWpE,6
bastianlouis,_k8tzQiPwNY,2
bastianlouis,KCSsKV5F4xc,9
bastianlouis,kcVrPMcO2lk,4
bastianlouis,KdZrxkix9Mk,1
bastianlouis,Kl3V4mF8k7Y,7
bastianlouis,_kO2kp9je5o,1
bastianlouis,KPUlgSRn6e0,9
bastianlouis,KsoKd8mh8Aw,1
bastianlouis,kwKdczIS72U,10
bastianlouis,KyeJTbFCSv0,1
bastianlouis,kYN_WwXMPhU,8
bastianlouis,l6UGpaKnkS0,3
bastianlouis,lBJVyCYuu78,3
bastianlouis,lC51LTuPYcY,6
bastianlouis,LdjYWkv4F-U,9
bastianlouis,LEENEFaVUzU,9
bastianlouis,leZ9faNrbmw,9
bastianlouis,lH716su4Jbo,9
bastianlouis,LKLR5zniQ5Y,9
bastianlouis,Lm0vHQYKI-Y,5
bastianlouis,lN3wHboRbDA,7
bastianlouis,LQQB2nddIoo,9
bastianlouis,LsMNe_a5Xn0,9
bastianlouis,lUWj0Mhr8bs,8
bastianlouis,lWTkpeGMYW0,3
bastianlouis,LxgMdjyw8uw,10
bastianlouis,_LxktNzm8ME,1
bastianlouis,lYXQvHhfKuM,8
bastianlouis,M37TS0LaX40,4
bastianlouis,m8wcMyZUT-c,4
bastianlouis,me3KLNIzaPc,9
bastianlouis,mj27OU__BRs,1
bastianlouis,M-K7mxdN62M,9
bastianlouis,Ml7ycoLumAs,9
bastianlouis,MRfgEsqdkiI,4
bastianlouis,MSePsD09JuE,3
bastianlouis,mSRl-9S1WFg,9
bastianlouis,MT2kUGaroW8,4
bastianlouis,mT3P0YSNonE,9
bastianlouis,mt4JXMcxlwI,9
bastianlouis,mvFKxPJFckk,9
bastianlouis,Mw_UgLdCL9I,9
bastianlouis,mXLqrMljdfU,7
bastianlouis,n1Kuomt_wgw,2
bastianlouis,n94-_yE4IeU,9
bastianlouis,n9pkdWpNRws,7
bastianlouis,n-A2GbOSg-g,10
bastianlouis,nAm3ud-6JdU,7
bastianlouis,nEQiRsFjnPw,9
bastianlouis,NFdENyYiJzw,3
bastianlouis,NFs5RQmJI1Q,1
bastianlouis,NHk1WiD_pjY,4
bastianlouis,nHQZojNUsVs,1
bastianlouis,NJuYkvxeeLM,4
bastianlouis,NmJsCaQTXiE,2
bastianlouis,nNMtm8_vg1c,2
bastianlouis,NoyfO3lSg6A,6
bastianlouis,npNXJJzbpJI,2
bastianlouis,nQLBl01ufVg,8
bastianlouis,NRbSSOsozzQ,8
bastianlouis,Nv1_Gf92WKc,4
bastianlouis,o5RZwqgDYnQ,9
bastianlouis,o8fGQwf92pA,1
bastianlouis,oGzWzNVBR7c,8
bastianlouis,oH10ZxWJdZI,9
bastianlouis,OHFXvt2SSjg,7
bastianlouis,oI_X2cMHNe0,5
bastianlouis,ol_S4aFDvhc,1
bastianlouis,Olur9mRLNjM,1
bastianlouis,OOOkt2_PWc4,4
bastianlouis,OpOcGoGRslQ,1
bastianlouis,OvPLNb5vcEU,9
bastianlouis,oweVFXFFh04,9
bastianlouis,OYoZgsyu7tw,1
bastianlouis,OYqC0_E-Vq0,5
bastianlouis,OZSqdZW2Xp0,1
bastianlouis,Pj-h6MEgE7I,1
bastianlouis,pjTzQJxw-20,1
bastianlouis,PKduzmo1aNs,9
bastianlouis,PmAXVcvkuQs,1
bastianlouis,P_mOtUGcq20,8
bastianlouis,PRtwo1j0y2I,10
bastianlouis,PtIhcJ-A5Lc,9
bastianlouis,PVna0TW69pM,9
bastianlouis,Q1bSDnuIPbo,1
bastianlouis,q4CuZZAGJJY,1
bastianlouis,q4DF3j4saCE,1
bastianlouis,q4VwIUe4sK0,5
bastianlouis,Q5bask6cQ4k,5
bastianlouis,q9Figerh89g,3
bastianlouis,q-ApAdEOm5s,7
bastianlouis,qArYSatvv0c,5
bastianlouis,qddbs66-EbI,3
bastianlouis,Q-g0I846cbs,5
bastianlouis,qOqVE9Vy_o4,9
bastianlouis,qPcm7Q6e0ZM,2
bastianlouis,QprkRP-Dylo,8
bastianlouis,QrShcckJ2OU,1
bastianlouis,QUGgRSrbPC0,8
bastianlouis,Q_UhjGlpAF0,10
bastianlouis,qwrp3lB-jkQ,2
bastianlouis,Q_WUevK30Us,7
bastianlouis,Q-xLbd2Ofls,1
bastianlouis,R2fjRbc9Sa0,9
bastianlouis,rbh_U5pjDwU,3
bastianlouis,RcnX2YKL4vU,1
bastianlouis,RgL0mff7ZYU,9
bastianlouis,rGtD1CAdESA,3
bastianlouis,_rhNbUtt84o,9
bastianlouis,rLIR53aSCPM,10
bastianlouis,rMhUIJj5kSk,2
bastianlouis,RMJz3nVE-78,8
bastianlouis,RR9HfLoiiA0,9
bastianlouis,R_sELs2Z1hE,7
bastianlouis,ru_zUYUUj6s,9
bastianlouis,RXOMC32e7YM,9
bastianlouis,s1OwuShnbEE,3
bastianlouis,S9JKLZ1xRRw,3
bastianlouis,sAhMJYLDAKQ,1
bastianlouis,-SBNs8KuQlc,8
bastianlouis,sDPk-r18sb0,9
bastianlouis,sGLiSLAlwrY,8
bastianlouis,sI-1YNAmWlk,4
bastianlouis,SKmgDiDPblA,9
bastianlouis,sqcaBvG4_ko,3
bastianlouis,SwyLTAiow1I,1
bastianlouis,SxRxY8mcS_4,9
bastianlouis,T1PvQsTokbw,9
bastianlouis,tdqzvW1yxno,9
bastianlouis,tFZmUTYq_LA,9
bastianlouis,tG9tsnLET5E,5
bastianlouis,tHeb5sbddZs,1
bastianlouis,tj_kOcOUr_g,9
bastianlouis,Tm_Prtkmxmw,9
bastianlouis,TNlJFFT_DiM,3
bastianlouis,T--osMvzs8o,1
bastianlouis,tpQ9vyUkB4E,7
bastianlouis,TRq3pl17C8M,9
bastianlouis,tTpc_7d7RH4,9
bastianlouis,TYPFenJQciw,4
bastianlouis,tz_GpyLhnE8,9
bastianlouis,U2as7PjzYIU,9
bastianlouis,U4AZY2DhIdU,3
bastianlouis,UADR7KconAk,3
bastianlouis,U_aizhZt1_E,9
bastianlouis,uBGSlzFb0do,9
bastianlouis,uBsarKMce_g,9
bastianlouis,UH8kyCSBq3E,9
bastianlouis,UHGgXLR9Q8A,9
bastianlouis,UHpE1CKkBtc,9
bastianlouis,uKLzGyZTDSg,4
bastianlouis,UKXzSoSc2qY,9
bastianlouis,urhVbud_vMc,9
bastianlouis,url1TFdHlSI,1
bastianlouis,Us2Z-WC9rao,10
bastianlouis,USRhOzgeDEs,6
bastianlouis,UVNYS5cobRA,9
bastianlouis,v3eSu9ac7Wk,1
bastianlouis,VaVJPGlo-6A,2
bastianlouis,VcCGqQAbuL0,8
bastianlouis,vFRt5qK74wM,1
bastianlouis,vjqt8T3tJIE,2
bastianlouis,VKsekCHBuHI,2
bastianlouis,vL6cNwSdDxk,4
bastianlouis,VlWvnhSiuck,9
bastianlouis,vnbzh0wt3sY,9
bastianlouis,vnIIVeCBJuw,9
bastianlouis,vRF94ydgssk,6
bastianlouis,vTOKIxqOWfM,10
bastianlouis,vWsP0I3JMws,9
bastianlouis,_W0CK0TRWc8,1
bastianlouis,w1QIU47Toyg,4
bastianlouis,w5JRKUndWNk,9
bastianlouis,w72CQAlo4CU,9
bastianlouis,W93XyXHI8Nw,9
bastianlouis,WD-tv8EU_Xw,9
bastianlouis,WHUJL-EjsGY,9
bastianlouis,Wif1EAgEQKI,6
bastianlouis,W-kUwe1z85A,8
bastianlouis,WomtTTubsSU,9
bastianlouis,WP6T4MH0Dn4,10
bastianlouis,WPPPFqsECz0,10
bastianlouis,WPw3GnBMtlI,8
bastianlouis,wtxy-0tis_g,2
bastianlouis,wVkcdFXpuFE,1
bastianlouis,x3RWuzWzVpU,9
bastianlouis,xaRqFF35jog,2
bastianlouis,XDqESkPiV4E,7
bastianlouis,XeDaTdC4EXo,9
bastianlouis,XEV_pfzE4hY,6
bastianlouis,xFoJzjfMaIo,1
bastianlouis,XgflckpnicE,9
bastianlouis,XH0R8r8-fSk,1
bastianlouis,XhRbt3R41hs,8
bastianlouis,xIDTC-hu4sk,8
bastianlouis,xqqzMjfFa10,3
bastianlouis,XRiMWsuAH8M,9
bastianlouis,XtvYhHGJxCg,10
bastianlouis,XvM8hqoHXkI,7
bastianlouis,xVysa_Wdj3c,8
bastianlouis,xWd8Jp6D90M,9
bastianlouis,XwOB7gXnuTk,8
bastianlouis,xXJBR6Cx7j4,9
bastianlouis,xZWz1VtOhUg,9
bastianlouis,Y4yeTTOTfO8,10
bastianlouis,Y5VSvL8VGpE,2
bastianlouis,Y71mvOIpkWE,9
bastianlouis,YcXx4Q2ingo,7
bastianlouis,yex0pkkMkGQ,8
bastianlouis,YInrki9V88A,9
bastianlouis,yiw6_JakZFc,2
bastianlouis,YJMkIe1Vn34,4
bastianlouis,Yl2t-1UUkqo,2
bastianlouis,YO2QqBLfmXM,3
bastianlouis,yPRPC8_1Khw,9
bastianlouis,YQ_qr-LA3AU,1
bastianlouis,yuCPYMnOZz4,8
bastianlouis,YVxJNhR9U4g,9
bastianlouis,YwAujyB0gPc,9
bastianlouis,yXwD88KicsY,9
bastianlouis,yy8SLIk49bY,2
bastianlouis,Z2_Acu8lHRc,5
bastianlouis,zd7efB-WexU,2
bastianlouis,zHTS07Xa7WQ,4
bastianlouis,ZIfT3jtPEok,9
bastianlouis,ZKhqVny4xSA,6
bastianlouis,Zklo4Z1SqkE,8
bastianlouis,ZLI7OXoMQ9c,9
bastianlouis,zlqp9eXerfI,9
bastianlouis,_zLrz00su0M,3
bastianlouis,zmCl5i_sEiM,1
bastianlouis,ZnbDyyp-e1k,9
bastianlouis,zPTTxsdtI3A,10
bastianlouis,ZQ5UYMvMN7A,8
bastianlouis,zQmBWNQtj6I,9
bastianlouis,ZsM1tk_Epg8,9
bastianlouis,ZuhIELVJwsI,3
bastianlouis,zygtkJfNkJg,2
Ben,1sIph9VrmpM,0
Ben,29QDGEJC1fg,1
Ben,3CX6bj0qVkM,1
Ben,3JY-0V2XNTk,4
Ben,40ULoRiXWJQ,1
Ben,7hwO8Q_TyCA,1
Ben,7KHikztRRjE,1
Ben,a4E2CeWEprw,1
Ben,aFPJf-wKTd0,1
Ben,AisC-Y-dxLs,9
Ben,Aj7PKDTrbjQ,9
Ben,B43IZ7JXsFk,6
Ben,d6H-MrBH0CE,8
Ben,dblEwDMeJTo,1
Ben,E8YuCjwVZLw,9
Ben,ebEkn-BiW5k,9
Ben,ecqtrDTfDm4,4
Ben,ekH8_U8oZlk,1
Ben,esayi49OAk4,0
Ben,_f6HzL0Nh2g,9
Ben,_-gsCVB99u8,9
Ben,GuTgfnkILGs,9
Ben,HB2J0MMmEKA,3
Ben,HhGuXCuDb1U,8
Ben,I5-dI74zxPg,10
Ben,ieJLYB5_6XY,2
Ben,iiKuUElvGhM,9
Ben,j5v8D-alAKE,1
Ben,JFFhD5HeByM,1
Ben,jreRFxN6wuM,1
Ben,kiO2vKx6pcI,1
Ben,kNWb7e8FZDo,1
Ben,lbgzXndaNKk,1
Ben,lCi6jhVjtB4,1
Ben,lG4VkPoG3ko,9
Ben,lqfNjyuMKeY,9
Ben,m9APFfDGRuk,4
Ben,mC8QoRa8y_Q,2
Ben,mcAq9bmCeR0,3
Ben,mKte5W9zmbs,1
Ben,N560E3PNQoQ,1
Ben,nvxdWIWjpa0,4
Ben,o2DEESuEOJk,8
Ben,O8mqObs7gv0,8
Ben,-Od0UgFojYY,2
Ben,oYp5XuGYqqY,3
Ben,PFjX5tgu0iQ,10
Ben,Ptk2yJrp1Xw,1
Ben,PxcMa0kU-q4,1
Ben,pyj6ysoUBNw,9
Ben,QDvieJ5H7pM,9
Ben,sAjm3-IaRtI,9
Ben,T2jFJJNaP5w,0
Ben,uNjxe8ShM-8,3
Ben,utWMGi8HTjY,9
Ben,w64zH3reIFU,2
Ben,Ya69dn_vZYw,3
Ben,YQ_xWvX1n9g,8
Ben,zGhrYMRAoCs,4
Ben,zmCl5i_sEiM,9
Ben,ZoGH7d51bvc,9
Ben,ZQ5UYMvMN7A,4
Bertrand Seguy,0kahih8RT1k,9
Bertrand Seguy,1zskDU0uDcI,4
Bertrand Seguy,2tSprtSObq8,9
Bertrand Seguy,2XPtzAQxMPw,9
Bertrand Seguy,396Zm7w2cNo,6
Bertrand Seguy,3UoCBkp-CAg,9
Bertrand Seguy,4oftslwTQnc,9
Bertrand Seguy,4wR9hWduhuQ,10
Bertrand Seguy,5KdH3tLbOfY,9
Bertrand Seguy,5N44LOHTw8M,2
Bertrand Seguy,6Ia20-bi6YA,3
Bertrand Seguy,6jkN50X9gZc,9
Bertrand Seguy,73XA4CRqe_g,4
Bertrand Seguy,7AktPjxLe8k,1
Bertrand Seguy,7EDJWnGPxwQ,9
Bertrand Seguy,7ell8KEbhJo,9
Bertrand Seguy,80RfjcExcaI,9
Bertrand Seguy,85gW-XY3fSE,1
Bertrand Seguy,8VpOV8yKKsc,4
Bertrand Seguy,9CO6M2HsoIA,9
Bertrand Seguy,9q07HMOqlFo,2
Bertrand Seguy,9X4bV9fYkfs,9
Bertrand Seguy,A-cBOwjCECY,2
Bertrand Seguy,afGzhzfzRAE,8
Bertrand Seguy,AgnIIaUMfJQ,8
Bertrand Seguy,aoXJfuPaFF8,3
Bertrand Seguy,bwzeqRt8dNs,9
Bertrand Seguy,CudkMkXoxcI,10
Bertrand Seguy,d1Des_7CBxY,6
Bertrand Seguy,dDhTMIao-fM,9
Bertrand Seguy,dejeVuL9-7c,3
Bertrand Seguy,dqyRPHJ8JZM,1
Bertrand Seguy,E9c2y0eUBMs,8
Bertrand Seguy,eiwiH40AAjE,6
Bertrand Seguy,F1Hq8eVOMHs,8
Bertrand Seguy,Fjb72jZ3SpA,10
Bertrand Seguy,Fq4vXU1NP6k,1
Bertrand Seguy,fTfapvfyxEQ,9
Bertrand Seguy,fWNtXShH17M,2
Bertrand Seguy,Ga-p11MVYzs,9
Bertrand Seguy,ghIQzrHzwTk,2
Bertrand Seguy,GuTgfnkILGs,9
Bertrand Seguy,H5NAhJoQjQ8,10
Bertrand Seguy,hIZCFBHr4oc,9
Bertrand Seguy,hNMRSUFuHPg,9
Bertrand Seguy,iCyS9mgXJpg,8
Bertrand Seguy,ieJLYB5_6XY,4
Bertrand Seguy,iI3nE9wBn48,3
Bertrand Seguy,IV3dnLzthDA,1
Bertrand Seguy,JefwhxJWmik,9
Bertrand Seguy,jN7mSXMruEo,10
Bertrand Seguy,KforRBeZCRE,2
Bertrand Seguy,KzKvIYwqQkE,7
Bertrand Seguy,KZM95sWCxvs,3
Bertrand Seguy,LMJK2YZEa4M,1
Bertrand Seguy,lrjHhO-3Pyc,4
Bertrand Seguy,LsMNe_a5Xn0,9
Bertrand Seguy,_Lx5VmAdZSI,9
Bertrand Seguy,LxgMdjyw8uw,9
Bertrand Seguy,M2wI25p_7GA,10
Bertrand Seguy,M5rvzykJQYU,4
Bertrand Seguy,_MC_3rWUJ6Y,2
Bertrand Seguy,M-K7mxdN62M,8
Bertrand Seguy,N3BMx_Wt5Lk,9
Bertrand Seguy,NFMyZMditVA,7
Bertrand Seguy,npNXJJzbpJI,4
Bertrand Seguy,nXcEpJtniB4,9
Bertrand Seguy,O3kHVs6kX8g,4
Bertrand Seguy,O96sj2IotuY,9
Bertrand Seguy,oAUD1gxEWxE,1
Bertrand Seguy,Ok5sKLXqynQ,6
Bertrand Seguy,Ot00MptJ4xs,6
Bertrand Seguy,OWnT1bkHQto,10
Bertrand Seguy,ozcNggh4KPo,1
Bertrand Seguy,pdx09nmndzM,8
Bertrand Seguy,PQAp-8VYYKM,1
Bertrand Seguy,qddbs66-EbI,4
Bertrand Seguy,QEYBMXZG6yY,6
Bertrand Seguy,qkRiVSm97wA,8
Bertrand Seguy,QPKKQnijnsM,8
Bertrand Seguy,QR3BCuJwjA4,3
Bertrand Seguy,QUGgRSrbPC0,4
Bertrand Seguy,RXw6mFihfew,6
Bertrand Seguy,SdPuR4Vdl38,9
Bertrand Seguy,SmUWbUpjsmk,1
Bertrand Seguy,Sqa8Zo2XWc4,3
Bertrand Seguy,SXLHijQeYok,9
Bertrand Seguy,Tiq-nyrTTdA,8
Bertrand Seguy,tRhfOtpYG2U,3
Bertrand Seguy,TvqFggk096w,0
Bertrand Seguy,tYwCxe9gvQY,10
Bertrand Seguy,u0I9EySy8zw,8
Bertrand Seguy,uEOqhoqfoGs,9
Bertrand Seguy,_UESRNRLfo4,9
Bertrand Seguy,uTC8C5pMRQ0,6
Bertrand Seguy,utWMGi8HTjY,4
Bertrand Seguy,v68zYyaEmEA,2
Bertrand Seguy,V6x9bXTU0vY,8
Bertrand Seguy,VKsekCHBuHI,7
Bertrand Seguy,vLWHPrZHQxM,3
Bertrand Seguy,VM6HZqQKhok,9
Bertrand Seguy,vqDbMEdLiCs,1
Bertrand Seguy,WkA4Gf44wLo,7
Bertrand Seguy,Wxp__MZgwAI,9
Bertrand Seguy,YMxtImOzyGw,2
Bertrand Seguy,YOZbvw00qgI,2
Bertrand Seguy,YQ_qr-LA3AU,9
Bertrand Seguy,yw3UmynOhq8,8
Bertrand Seguy,zIO1wDhQayA,9
Bertrand Seguy,ZoGH7d51bvc,9
beu,07Gm32CoQpI,9
beu,-0_BbYXJD60,9
beu,0UaaMt_f9-Q,9
beu,21EgFKRdx9Q,9
beu,2eU3UbaU9Vo,9
beu,3cb38Wv8Ahw,0
beu,3S0gD7fMFSQ,9
beu,45IGXDmj9qQ,9
beu,6705u7rgLoc,9
beu,6-hQiPcHhFc,9
beu,6Y9EZklcy_g,2
beu,7bJO-pA3GU0,9
beu,7i1Bq6pr120,9
beu,8BXyHtO2mzc,9
beu,9Dv4d32eQF4,9
beu,9H1z7h4fArA,9
beu,AEaPXtK3Np8,9
beu,avqVZCxMEyc,9
beu,A_xLLAzmgb4,9
beu,BJxwouM5a6o,9
beu,bNEjzjeSHgI,9
beu,bxzwK1XvXjE,9
beu,cBV6y6g6v9U,9
beu,C-H7fY6oW0c,9
beu,CTV-wwszGw8,8
beu,cXvlEGXNJLw,9
beu,CYLRDy7bVEM,9
beu,d4mwwFsfYvI,8
beu,Dfi3yCGJ0ys,9
beu,DhXa3x-286Q,9
beu,e_QYVB2ufUY,9
beu,eVmNHYDenFA,9
beu,FiJfHClYf4Y,9
beu,ghIQzrHzwTk,9
beu,gwlbJEnpGHk,0
beu,gycGO3id_Uo,8
beu,hJC1J0Mnw58,9
beu,HYuqC13LZ1Q,9
beu,i8RMX8ODWQs,9
beu,IgD_-RBj22M,9
beu,itJI1NHn1N4,2
beu,IZ3TmNDoDvw,9
beu,jNktq8nHmcE,9
beu,jRNs4eGl-Rs,9
beu,KZ3zaooFE0A,9
beu,LC9J6p4SBY8,9
beu,_MfbgkePqTg,9
beu,MooO7bRm8Jo,9
beu,MQWZ4mdl9kI,9
beu,n7SW0QmOV_g,9
beu,NQvh5_m7_-4,9
beu,NSxqx5ravDo,9
beu,oH10ZxWJdZI,9
beu,oJFoAffEuhQ,9
beu,p37NsAeNivI,8
beu,pOBMvjnXHWU,9
beu,pR3lqr7_KBY,7
beu,pxXb2pVVrGw,9
beu,Qdn6ameNmyQ,9
beu,QfuyUXDNEHg,8
beu,R4XgsA4t2zI,9
beu,rG4Nw_jSjdI,9
beu,S4nRrLO-1Jw,9
beu,SExgkQ0HiOc,9
beu,sGLiSLAlwrY,9
beu,SJPqc50NSMk,9
beu,spZ2NBGZPWU,9
beu,t4eCOyswk6k,9
beu,TBTx1cnkBgg,9
beu,u21yxEYkw3g,9
beu,ULe0fjRQQO0,9
beu,UqDPHYpECHU,9
beu,utWMGi8HTjY,9
beu,UTytHX0bSpc,9
beu,vgJmqlPYAcA,9
beu,vWcdqPn8Ch8,9
beu,Wxp__MZgwAI,9
beu,x-2uVNze56s,9
beu,XhlvLJ4daZ4,5
beu,xiHjivAmFRI,9
beu,XjapBaT5C4I,8
beu,xpUIZ32n9nw,2
beu,yw3UmynOhq8,9
beu,zBkVCpbNnkU,7
beu,Zjicl5aHbN4,8
beu,ZYG1a0IeO_I,9
biscuissec,01FvYaBJdBs,6
biscuissec,03NtiW-NXcI,3
biscuissec,05AOVxbJu_o,2
biscuissec,063Ayh_6EJg,9
biscuissec,08uGGHBPu_c,9
biscuissec,0dWgx3-_K8c,2
biscuissec,0EcRwuGubRg,4
biscuissec,0eq4raE722k,6
biscuissec,0FH9cgRhQ-k,6
biscuissec,0harqTR72-Q,4
biscuissec,0JPc8p42f98,8
biscuissec,0kS49rhRKQU,7
biscuissec,0LJwDzurnPs,2
biscuissec,0oMsFlQk_m4,7
biscuissec,0pQSWRdtrf8,4
biscuissec,0SnClG2WBV8,4
biscuissec,0unvBW91wY0,1
biscuissec,0XPRVXqK3S8,9
biscuissec,10g0J31RuK4,5
biscuissec,1702hNn98ck,5
biscuissec,18VM1xZQdXc,1
biscuissec,1awxwKia7og,8
biscuissec,1E6AmcdU6N0,8
biscuissec,1eyRsFHfcgU,7
biscuissec,1fQkVqno-uI,4
biscuissec,-1FvAEaE0fc,4
biscuissec,1hEALL9fa9o,4
biscuissec,1jFeYXgarsM,9
biscuissec,1JQE4YZS1Cg,9
biscuissec,1maqU4iGmac,4
biscuissec,1Mw5ADaHyFo,4
biscuissec,1-NxodiGPCU,4
biscuissec,1nysR6H_avc,5
biscuissec,1PGm8LslEb4,9
biscuissec,1qQN2bPdw2s,7
biscuissec,1t6hoJNXugM,9
biscuissec,1XmhVgTr4Y0,4
biscuissec,1zskDU0uDcI,1
biscuissec,28RXYI4jSaw,4
biscuissec,2aDVtZH7WvU,1
biscuissec,2Cc4C0PS_uc,2
biscuissec,2__Dd_KXuuU,9
biscuissec,2jJhMyUmQaA,8
biscuissec,2kqvfoUUhA4,6
biscuissec,2-NSPBkfOp8,8
biscuissec,2ohiGNnFTKI,9
biscuissec,2SwUQHGt5Sw,5
biscuissec,2tSprtSObq8,10
biscuissec,2Vso3OguJ-A,2
biscuissec,2_Wi2-fF5Xw,5
biscuissec,2wXjSyoWmeg,5
biscuissec,2XPtzAQxMPw,9
biscuissec,2yMNpYcBnjA,4
biscuissec,2zZRFJ1oXHA,3
biscuissec,32aGBl_pWuE,4
biscuissec,33T1UoCtX-s,0
biscuissec,-35KHiT--Ss,6
biscuissec,39agCkh7oFc,0
biscuissec,3AAq_LAKL24,2
biscuissec,3bR9qaJh51A,1
biscuissec,3cb38Wv8Ahw,4
biscuissec,3DOcQRl9ASc,9
biscuissec,3F8huGfQJXQ,2
biscuissec,3h_6zy58acE,1
biscuissec,3ICfs-XMp0s,5
biscuissec,3JY-0V2XNTk,2
biscuissec,3lrJYTsKdUM,8
biscuissec,3odS28gQmw4,2
biscuissec,3q-7Tam2cuc,7
biscuissec,3QhLiNw1p14,8
biscuissec,3rNq8P1amP8,6
biscuissec,3UAOmMgl17s,9
biscuissec,3UoCBkp-CAg,6
biscuissec,3wrrmKo2IS8,4
biscuissec,3Xct2cLcsWY,2
biscuissec,3ze81eCuko0,6
biscuissec,43PMwj5NQLA,9
biscuissec,44Vnvcsd4ME,2
biscuissec,46QRfChKDgg,2
biscuissec,4-6UBTZCxVA,2
biscuissec,48uxhrd78N4,2
biscuissec,4Ai_nu7wUek,4
biscuissec,4bM4I1_B7E4,1
biscuissec,4bmX1lYq_i0,7
biscuissec,4E0dwFS72gk,8
biscuissec,4H9jTQKmR3Q,9
biscuissec,4kxjtEAr7bk,2
biscuissec,4_PSnbX35zk,6
biscuissec,4Rcs2gAzKbY,3
biscuissec,4skfwSasAyo,10
biscuissec,4TFTWvCfaCM,1
biscuissec,4u5I8GYB79Y,9
biscuissec,4wR9hWduhuQ,9
biscuissec,4wTADlDJRQs,1
biscuissec,4ycuZqKuKa8,4
biscuissec,5AN_t_p0D4Q,9
biscuissec,5avQanwHc3Q,1
biscuissec,5E4uuPvJKmo,8
biscuissec,5IpAsztfBBA,7
biscuissec,5KdH3tLbOfY,8
biscuissec,5kRXfVxKukU,9
biscuissec,5KxWg1fHeA8,1
biscuissec,5LTTZOxLan8,5
biscuissec,5NBQ2PBiobM,2
biscuissec,5TbUxGZtwGI,6
biscuissec,62eJxPFMBUc,9
biscuissec,69TV0hbSRwY,9
biscuissec,6BnoaLSu_HE,1
biscuissec,6C73ijGmKtg,3
biscuissec,6DhERjciVVE,7
biscuissec,6F3qTi-McZI,1
biscuissec,6gjMfVcKA_o,5
biscuissec,6gyLI_iw59o,1
biscuissec,6I0vLIgeytU,7
biscuissec,6IiADxxufQY,2
biscuissec,6iO8m6WpF6o,4
biscuissec,6jK9bFWE--g,1
biscuissec,-6q04I3xdaQ,4
biscuissec,6vYCQaMNmiQ,2
biscuissec,71a63rMebUg,6
biscuissec,71XKkNiNJM4,5
biscuissec,73XA4CRqe_g,6
biscuissec,74sKTvkFpPE,4
biscuissec,75d_29QWELk,6
biscuissec,76sxACzHIEk,8
biscuissec,79DEa1JTqNA,8
biscuissec,79G5FwAhBDA,9
biscuissec,7AktPjxLe8k,8
